epoch,bas_tt,vid_ut,rid_ut,vid_tt,red_tt,tea_tt
279,0.724300026893616,0.375800013542175,0.664799988269806,0.808000028133392,0.810400009155273,0.841000020503998
280,0.724399983882904,0.400400012731552,0.653299987316132,0.808399975299835,0.813099980354309,0.840499997138977
281,0.724699974060059,0.413199990987778,0.661899983882904,0.808899998664856,0.808799982070923,0.844799995422363
282,0.723800003528595,0.405699998140335,0.666400015354157,0.808799982070923,0.815400004386902,0.839100003242493
283,0.724500000476837,0.411300003528595,0.628000020980835,0.809700012207031,0.814999997615814,0.834399998188019
284,0.724200010299683,0.412999987602234,0.676400005817413,0.806999981403351,0.804899990558624,0.833000004291534
285,0.723599970340729,0.411700010299683,0.659500002861023,0.810199975967407,0.812099993228912,0.844099998474121
286,0.724799990653992,0.414299994707108,0.606100022792816,0.808499991893768,0.808399975299835,0.83789998292923
287,0.72350001335144,0.415499985218048,0.656700015068054,0.809199988842011,0.813700020313263,0.841499984264374
288,0.724799990653992,0.394699990749359,0.658500015735626,0.809099972248077,0.806699991226196,0.838299989700317
289,0.72460001707077,0.414900004863739,0.666100025177002,0.809800028800964,0.80460000038147,0.833100020885468
290,0.726700007915497,0.405299991369247,0.674899995326996,0.809000015258789,0.810400009155273,0.839600026607513
291,0.723100006580353,0.394199997186661,0.673200011253357,0.809099972248077,0.810000002384186,0.839999973773956
292,0.722699999809265,0.414900004863739,0.666400015354157,0.808099985122681,0.804300010204315,0.83050000667572
293,0.72350001335144,0.403800010681152,0.630900025367737,0.808200001716614,0.813899993896484,0.838500022888184
294,0.724699974060059,0.416299998760223,0.649900019168854,0.807200014591217,0.808600008487701,0.841899991035461
295,0.724300026893616,0.385699987411499,0.669700026512146,0.808799982070923,0.808000028133392,0.838400006294251
296,0.724300026893616,0.414700001478195,0.648000001907349,0.809199988842011,0.809400022029877,0.836099982261658
297,0.723900020122528,0.409900009632111,0.657700002193451,0.808399975299835,0.809499979019165,0.840099990367889
298,0.722599983215332,0.414000004529953,0.654900014400482,0.809099972248077,0.812900006771088,0.847000002861023
299,0.723399996757507,0.400299996137619,0.64029997587204,0.808600008487701,0.818000018596649,0.841499984264374
300,0.723299980163574,0.398000001907349,0.657899975776672,0.809599995613098,0.81139999628067,0.837599992752075
